,EstateVSA0,EstateVSA1,EstateVSA10,EstateVSA2,EstateVSA3,EstateVSA4,EstateVSA5,EstateVSA6,EstateVSA7,EstateVSA8,EstateVSA9,LabuteASA,MRVSA0,MRVSA1,MRVSA2,MRVSA3,MRVSA4,MRVSA5,MRVSA6,MRVSA7,MRVSA8,MRVSA9,MTPSA,PEOEVSA0,PEOEVSA1,PEOEVSA10,PEOEVSA11,PEOEVSA12,PEOEVSA13,PEOEVSA2,PEOEVSA3,PEOEVSA4,PEOEVSA5,PEOEVSA6,PEOEVSA7,PEOEVSA8,PEOEVSA9,VSAEstate0,VSAEstate1,VSAEstate10,VSAEstate2,VSAEstate3,VSAEstate4,VSAEstate5,VSAEstate6,VSAEstate7,VSAEstate8,VSAEstate9,slogPVSA0,slogPVSA1,slogPVSA10,slogPVSA11,slogPVSA2,slogPVSA3,slogPVSA4,slogPVSA5,slogPVSA6,slogPVSA7,slogPVSA8,slogPVSA9
712,10.893,11.251,0.0,0.0,12.133,12.133,0.0,0.0,0.0,5.107,14.909,67.405,14.824,0.0,0.0,0.0,0.0,0.0,39.943,0.0,0.0,11.657,80.44,5.107,10.114,0.0,0.0,5.687,5.969,4.795,0.0,0.0,0.0,12.133,12.133,10.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,15.999,0.0,0.0,0.0,10.114,10.358,24.265,0.0,0.0,0.0,5.687
713,10.118,6.607,0.0,0.0,6.256,0.0,6.924,0.0,4.183,0.0,8.418,43.417,12.601,0.0,0.0,0.0,6.924,12.863,0.0,0.0,0.0,10.118,43.37,0.0,4.183,0.0,0.0,10.118,0.0,0.0,8.418,0.0,0.0,6.924,0.0,12.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.219,2.871,-3.174,0.0,21.28,0.0,0.0,14.301,0.0,6.924,0.0,0.0,0.0,0.0,0.0
714,0.0,0.0,0.0,0.0,0.0,5.009,14.095,0.0,5.286,0.0,4.907,30.529,0.0,0.0,5.009,5.286,0.0,14.095,4.907,0.0,0.0,0.0,32.67,0.0,5.009,0.0,0.0,0.0,0.0,0.0,0.0,4.907,0.0,0.0,14.095,5.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,19.104,0.0,0.0,0.0,4.907,0.0,5.286,0.0,0.0,0.0,0.0
715,0.0,10.83,0.0,29.32,38.525,18.415,0.0,6.076,13.847,0.0,9.589,126.918,9.589,0.0,0.0,28.584,65.214,0.0,11.649,0.0,0.0,11.566,34.14,0.0,9.589,5.783,0.0,0.0,0.0,0.0,0.0,0.0,19.421,67.77,18.257,0.0,5.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,11.566,0.0,0.0,9.589,28.584,65.214,11.649,0.0,0.0,0.0,0.0
716,6.093,0.0,0.0,5.75,10.772,7.048,6.066,36.398,5.317,4.737,4.795,87.668,9.531,0.0,5.317,0.0,0.0,7.048,42.465,0.0,5.75,16.866,38.33,10.054,0.0,0.0,0.0,0.0,6.093,4.795,0.0,0.0,36.398,11.453,12.434,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.667,0.0,10.054,13.141,5.75,0.0,0.0,0.0,0.0,42.465,0.0,10.772,0.0,4.795
717,0.0,29.138,0.0,29.958,32.104,18.415,0.0,6.076,13.847,0.0,14.696,144.442,14.696,0.0,0.0,34.502,65.214,6.607,11.649,0.0,0.0,11.566,54.37,5.107,9.589,11.566,0.0,0.0,0.0,0.0,0.0,0.0,19.421,79.605,12.339,0.0,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.333,0.0,0.0,23.28,0.0,0.0,9.589,34.502,65.214,11.649,0.0,0.0,0.0,0.0
718,0.0,23.127,0.0,35.654,16.69,20.1,27.396,12.133,5.317,18.947,9.589,169.105,23.742,0.0,5.317,0.0,25.807,28.439,45.616,0.0,34.125,5.907,83.09,24.264,9.589,17.249,17.085,0.0,0.0,0.0,0.0,0.0,6.066,47.731,12.487,34.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,29.693,34.346,22.998,0.0,11.215,0.0,30.513,29.06,0.0,11.127,0.0,0.0
719,36.836,5.818,0.0,0.0,4.567,12.263,0.0,0.0,4.984,15.577,15.008,95.897,20.056,0.0,9.551,0.0,24.54,12.341,22.747,0.0,0.0,5.818,130.83,25.79,4.567,6.228,0.0,0.0,5.69,4.795,4.984,0.0,0.0,6.066,6.197,6.607,24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014,50.653,0.0,11.423,49.789,0.0,0.0,4.737,0.0,6.228,17.058,0.0,0.0,0.0,5.818
720,22.721,35.559,0.0,38.711,31.122,0.0,6.076,0.0,6.924,4.737,24.909,170.869,29.646,0.0,0.0,28.584,82.017,6.607,11.649,0.0,0.0,12.255,104.06,24.851,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,6.924,74.693,17.912,22.721,12.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.167,0.0,0.0,51.488,0.0,0.0,14.326,28.584,64.711,11.649,0.0,0.0,0.0,0.0
721,6.104,48.193,0.0,18.76,6.421,0.0,0.0,6.924,12.241,0.0,19.49,118.665,19.49,0.0,5.317,23.672,52.056,0.0,0.0,0.0,0.0,17.598,83.47,5.107,19.7,0.0,11.814,0.0,0.0,0.0,0.0,0.0,13.847,31.098,24.677,6.104,5.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.667,0.0,5.317,28.808,0.0,0.0,14.384,23.672,45.952,0.0,0.0,0.0,0.0,0.0
722,0.0,5.626,0.0,5.583,16.355,6.066,18.396,12.133,0.0,8.834,4.795,78.555,8.834,0.0,0.0,0.0,0.0,0.0,47.015,0.0,0.0,21.938,43.35,8.834,0.0,0.0,0.0,0.0,5.626,4.795,0.0,0.0,0.0,18.199,22.905,6.263,11.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.227,24.106,0.0,5.626,0.0,0.0,0.0,0.0,0.0,0.0,50.224,0.0,21.938,0.0,0.0
723,76.276,24.836,8.781,0.0,6.076,19.076,20.771,0.0,0.0,9.474,19.802,185.194,38.057,0.0,0.0,22.666,82.394,6.607,23.801,0.0,0.0,11.566,93.06,19.687,9.589,28.623,0.0,0.0,0.0,8.781,0.0,0.0,13.0,63.677,16.748,12.208,12.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.589,54.328,0.0,0.0,63.823,0.0,0.0,19.063,22.666,46.957,23.801,0.0,0.0,0.0,8.781
724,5.601,5.415,0.0,29.455,44.946,11.994,0.0,6.076,12.844,6.423,9.901,132.915,9.901,0.0,0.0,29.087,63.891,0.0,11.649,0.0,12.344,5.783,37.3,5.107,4.795,5.783,0.0,0.0,0.0,0.0,0.0,6.423,18.417,74.693,11.836,0.0,5.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.667,0.0,0.0,16.491,0.0,0.0,4.795,41.43,58.29,11.649,0.0,0.0,0.0,0.0
725,5.601,5.415,0.0,23.537,51.367,11.994,5.573,0.0,12.844,6.423,9.901,132.915,9.901,0.0,0.0,23.169,70.312,0.0,11.146,0.0,12.344,5.783,37.3,5.107,4.795,0.0,0.0,0.0,0.0,0.0,0.0,6.423,23.99,62.699,18.257,0.0,11.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,16.491,0.0,0.0,4.795,35.512,64.711,11.146,0.0,0.0,0.0,0.0
726,5.601,16.613,0.0,36.379,38.525,5.573,6.924,6.076,13.847,0.0,14.696,144.442,14.696,0.0,0.0,28.584,77.739,0.0,11.649,0.0,0.0,11.566,54.37,5.107,9.589,11.566,0.0,0.0,0.0,0.0,0.0,0.0,19.421,81.114,11.836,0.0,5.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,0.0,0.0,22.274,0.0,0.0,9.589,28.584,72.138,11.649,0.0,0.0,0.0,0.0
727,24.54,6.607,0.0,16.851,0.0,6.327,16.83,0.0,9.968,15.577,10.213,107.627,20.056,0.0,14.535,0.0,24.54,12.341,18.591,0.0,0.0,16.851,126.65,30.357,0.0,6.228,0.0,0.0,0.0,9.968,0.0,0.0,0.0,6.066,6.197,11.993,36.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.566,49.767,0.0,5.734,54.773,0.0,0.0,4.737,0.0,6.228,18.591,0.0,11.033,0.0,5.818
728,34.749,11.281,0.0,5.563,0.0,16.662,38.113,6.066,5.317,5.734,19.49,143.121,19.49,0.0,10.217,5.734,42.094,0.0,35.895,0.0,0.0,29.546,112.73,21.057,9.589,0.0,11.814,0.0,5.969,4.795,0.0,11.762,30.332,19.411,4.747,0.0,23.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.199,1.384,11.05,49.995,0.0,11.762,14.384,0.0,25.453,30.332,0.0,0.0,0.0,0.0
729,37.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.639,0.0,69.329,30.639,0.0,0.0,0.0,24.416,13.214,0.0,0.0,0.0,0.0,121.38,30.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.214,24.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.333,0.0,0.0,68.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,36.836,5.818,0.0,0.0,4.567,12.263,0.0,0.0,4.984,15.577,15.008,95.897,20.056,0.0,9.551,0.0,24.54,12.341,22.747,0.0,0.0,5.818,130.83,25.79,4.567,6.228,0.0,0.0,5.69,4.795,4.984,0.0,0.0,6.066,6.197,6.607,24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014,50.653,0.0,11.423,49.789,0.0,0.0,4.737,0.0,6.228,17.058,0.0,0.0,0.0,5.818
731,48.031,6.421,0.0,10.764,0.0,0.0,4.984,0.0,0.0,9.843,27.867,108.786,28.121,0.0,9.551,0.0,31.033,6.607,32.598,0.0,0.0,0.0,104.55,14.95,14.346,0.0,0.0,5.559,11.866,4.795,13.171,0.0,0.0,0.0,12.618,12.711,17.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.349,34.901,0.0,11.249,38.579,0.0,0.0,10.913,0.0,18.212,15.786,0.0,0.0,0.0,13.171
732,10.023,4.895,0.0,0.0,5.563,12.133,12.133,6.924,0.0,5.139,8.418,65.897,8.418,0.0,0.0,5.139,11.819,0.0,29.829,0.0,0.0,10.023,60.16,0.0,0.0,0.0,10.023,0.0,0.0,13.557,0.0,0.0,17.696,19.056,0.0,4.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.444,14.326,-3.52,5.139,8.418,0.0,0.0,10.023,6.924,5.563,29.161,0.0,0.0,0.0,0.0
733,0.0,11.533,0.0,11.984,0.0,12.133,12.133,6.924,0.0,5.107,4.795,65.482,9.901,0.0,0.0,0.0,13.345,0.0,29.829,0.0,5.75,5.783,37.3,5.107,4.795,5.783,0.0,0.0,0.0,0.0,0.0,0.0,6.924,24.265,11.984,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,10.89,5.75,0.0,0.0,0.0,23.703,24.265,0.0,0.0,0.0,0.0
734,0.0,0.0,0.0,6.607,12.842,6.421,0.0,0.0,6.924,5.107,0.0,38.993,5.107,0.0,0.0,0.0,26.186,6.607,0.0,0.0,0.0,0.0,20.23,5.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765,6.421,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.713,0.0,0.0,0.0,0.0,26.186,0.0,0.0,0.0,0.0,0.0
735,5.601,28.366,0.0,36.513,32.104,12.497,6.924,6.076,20.771,4.737,14.384,168.018,19.12,0.0,0.0,34.502,85.165,0.0,11.649,0.0,0.0,17.536,60.44,4.737,14.384,17.168,0.0,0.0,5.969,0.0,0.0,0.0,26.344,80.611,18.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.75,0.0,0.0,23.137,0.0,0.0,19.12,34.502,79.564,11.649,0.0,0.0,0.0,0.0
736,5.601,5.415,0.0,17.754,37.854,17.548,7.11,0.0,31.043,11.16,5.107,138.795,9.843,0.0,0.0,17.251,56.968,7.11,29.326,0.0,18.093,0.0,29.46,9.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423,18.911,79.538,5.415,7.11,11.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,4.737,17.817,5.75,0.0,6.421,29.595,56.073,18.199,0.0,0.0,0.0,0.0
737,0.0,5.559,0.0,11.211,16.768,0.0,4.567,62.378,4.984,0.0,4.795,110.711,0.0,0.0,9.551,0.0,13.847,0.0,70.273,0.0,5.687,10.903,34.89,0.0,9.362,0.0,0.0,5.559,0.0,4.984,0.0,0.0,30.332,37.61,0.0,16.59,5.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.678,40.322,0.0,5.559,9.551,0.0,0.0,0.0,13.847,11.388,53.325,0.0,16.59,0.0,0.0
738,17.282,22.474,0.0,5.563,0.0,18.199,18.199,0.0,0.0,0.0,19.802,102.124,19.802,0.0,0.0,0.0,0.0,0.0,58.652,0.0,11.499,11.566,74.6,10.213,9.589,23.066,0.0,0.0,0.0,0.0,0.0,0.0,24.265,12.133,16.69,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.333,0.0,0.0,21.78,11.499,0.0,0.0,0.0,31.843,36.398,0.0,0.0,0.0,0.0
739,4.836,5.918,0.0,0.0,12.842,22.254,0.0,0.0,62.378,23.202,0.0,131.285,0.0,0.0,0.0,0.0,37.443,0.0,70.785,0.0,0.0,23.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.202,62.378,35.095,5.918,0.0,4.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.104,12.451,0.0,4.836,0.0,23.202,12.842,0.0,42.019,48.531,0.0,0.0,0.0,0.0
740,0.0,10.772,0.0,15.926,5.694,6.066,0.0,19.056,4.984,23.202,5.107,91.098,5.107,0.0,4.984,0.0,6.924,0.0,33.938,0.0,5.75,34.105,33.12,5.107,0.0,5.75,0.0,0.0,0.0,4.984,0.0,0.0,23.202,25.123,11.08,10.045,5.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,11.722,0.0,10.091,5.75,23.202,0.0,6.924,5.694,18.199,10.045,10.903,0.0,0.0
741,12.332,18.529,0.0,17.585,0.0,12.655,4.567,0.0,14.952,15.577,5.107,102.052,14.95,0.0,19.519,0.0,24.857,12.341,12.655,0.0,0.0,16.982,119.31,20.684,4.567,17.693,0.0,0.0,0.0,14.952,0.0,0.0,0.0,0.0,6.421,19.038,17.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.605,44.895,0.0,5.734,48.547,0.0,0.0,4.737,0.0,12.649,12.655,0.0,11.164,0.0,5.818
742,10.023,27.555,0.0,12.108,0.0,12.133,0.0,6.924,10.634,16.74,13.212,109.551,13.212,0.0,5.317,5.139,24.406,5.317,22.719,0.0,0.0,33.219,101.29,10.634,4.795,0.0,10.023,5.907,0.0,13.557,0.0,0.0,18.525,18.554,0.0,22.439,4.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.616,27.674,1.904,15.773,20.491,0.0,11.601,10.023,0.0,23.703,17.028,5.023,0.0,0.0,5.687
743,5.969,5.563,0.0,5.023,0.0,12.133,12.133,0.0,0.0,16.707,4.795,63.055,9.901,0.0,0.0,0.0,0.0,0.0,34.852,0.0,0.0,17.57,37.3,5.107,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,11.601,24.265,5.023,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.588,5.523,0.0,11.076,0.0,11.601,0.0,0.0,10.358,24.265,5.023,0.0,0.0,0.0
744,0.0,0.0,0.0,0.0,22.75,0.0,0.0,36.398,59.165,0.0,0.0,118.645,0.0,0.0,0.0,0.0,0.0,10.634,84.929,0.0,0.0,22.75,24.06,10.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.398,48.531,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.667,0.0,10.634,0.0,0.0,0.0,0.0,0.0,0.0,84.929,0.0,0.0,0.0,22.75
745,9.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.909,4.795,54.97,9.901,0.0,0.0,0.0,3.793,0.0,0.0,0.0,0.0,40.772,37.3,5.107,0.0,0.0,0.0,3.793,5.969,4.795,0.0,0.0,34.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.167,16.019,14.398,0.0,14.868,0.0,34.803,4.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,58.403,18.122,4.39,19.262,5.573,12.152,26.847,6.924,0.0,9.474,19.802,181.029,33.666,0.0,0.0,22.666,82.643,6.607,23.801,0.0,0.0,11.566,93.06,19.687,9.589,28.623,0.0,0.0,0.0,4.39,0.0,0.0,18.573,64.524,16.748,12.208,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.133,61.95,0.0,0.0,57.651,0.0,0.0,19.063,22.666,53.378,23.801,0.0,0.0,0.0,4.39
747,28.204,17.619,4.39,32.104,18.415,0.0,6.076,20.771,0.0,0.0,15.008,142.876,19.398,0.0,0.0,22.666,83.091,0.0,11.649,0.0,0.0,5.783,57.53,10.213,4.795,5.783,0.0,0.0,0.0,4.39,0.0,0.0,19.421,57.443,23.169,11.705,5.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.635,41.199,0.0,0.0,33.37,0.0,0.0,4.795,22.666,65.717,11.649,0.0,0.0,0.0,4.39
748,51.91,5.918,0.0,31.256,0.0,0.0,19.076,0.0,6.579,4.737,24.909,144.719,29.646,0.0,0.0,28.584,49.913,0.0,24.304,0.0,0.0,11.939,104.06,20.056,9.589,0.0,0.0,0.0,11.939,0.0,0.0,0.0,12.655,49.671,11.836,17.623,11.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.833,0.0,0.0,44.564,0.0,0.0,14.326,28.584,32.607,24.304,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0,23.672,12.842,0.0,0.0,24.304,0.0,0.0,61.627,0.0,0.0,0.0,23.672,12.842,0.0,24.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.304,36.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.333,0.0,0.0,0.0,0.0,0.0,0.0,23.672,12.842,24.304,0.0,0.0,0.0,0.0
750,42.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426,9.901,74.056,30.327,0.0,0.0,0.0,36.755,0.0,0.0,0.0,0.0,5.969,118.22,25.533,0.0,5.601,0.0,0.0,5.969,4.795,0.0,0.0,0.0,0.0,12.842,12.208,6.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.917,0.0,0.0,55.415,0.0,0.0,4.795,0.0,12.842,0.0,0.0,0.0,0.0,0.0
751,7.823,0.0,0.0,19.821,0.0,0.0,20.771,0.0,0.0,13.571,4.565,67.454,18.136,0.0,0.0,0.0,20.771,19.821,0.0,0.0,0.0,7.823,44.76,0.0,13.571,0.0,0.0,0.0,7.823,4.565,0.0,0.0,0.0,20.771,0.0,19.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.811,2.995,0.0,0.0,19.821,0.0,7.823,18.136,0.0,20.771,0.0,0.0,0.0,0.0,0.0
752,7.823,0.0,0.0,37.574,38.525,38.525,0.0,0.0,41.542,13.571,4.565,182.023,18.136,0.0,0.0,17.754,118.592,19.821,0.0,0.0,0.0,7.823,44.76,0.0,13.571,0.0,0.0,0.0,7.823,4.565,0.0,0.0,99.33,37.016,0.0,19.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.098,25.708,0.0,0.0,19.821,0.0,7.823,18.136,17.754,118.592,0.0,0.0,0.0,0.0,0.0
753,5.601,0.0,0.0,0.0,12.842,5.573,13.0,0.0,26.502,0.0,5.107,69.439,5.107,0.0,0.0,0.0,39.214,0.0,24.304,0.0,0.0,0.0,20.23,5.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579,17.725,33.613,0.0,5.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.917,0.0,0.0,10.708,0.0,0.0,0.0,0.0,33.613,24.304,0.0,0.0,0.0,0.0
754,0.0,16.914,0.0,17.891,11.127,0.0,0.0,24.265,77.567,0.0,10.213,156.642,10.213,0.0,0.0,0.0,19.262,0.0,53.283,0.0,11.499,63.72,40.46,10.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847,99.112,5.415,17.891,11.499,0.0,0.0,13.456,0.0,0.0,0.0,0.0,0.0,2.544,33.584,0.0,0.0,10.213,11.499,63.72,5.415,0.0,24.974,42.156,0.0,0.0,0.0,0.0
755,0.0,16.914,0.0,0.0,11.127,0.0,24.265,24.265,13.847,0.0,10.213,101.172,10.213,0.0,0.0,0.0,19.262,0.0,59.658,0.0,11.499,0.0,40.46,10.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.113,35.392,5.415,0.0,11.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.917,0.0,0.0,10.213,11.499,0.0,5.415,0.0,24.974,48.531,0.0,0.0,0.0,0.0
756,9.837,9.791,0.0,10.045,0.0,24.265,24.265,0.0,0.0,23.202,8.418,109.72,8.418,0.0,0.0,0.0,9.791,0.0,58.576,0.0,0.0,33.039,34.14,0.0,0.0,0.0,9.837,0.0,0.0,8.418,0.0,0.0,23.202,48.531,10.045,9.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34,13.522,7.943,0.0,8.418,0.0,23.202,9.837,0.0,0.0,58.322,10.045,0.0,0.0,0.0
757,9.837,21.29,0.0,0.0,0.0,48.531,0.0,0.0,0.0,10.213,8.418,98.702,18.631,0.0,0.0,0.0,9.791,0.0,48.531,0.0,11.499,9.837,74.6,10.213,0.0,0.0,9.837,0.0,0.0,8.418,0.0,0.0,0.0,48.531,0.0,9.791,11.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.186,28.992,-3.595,0.0,18.631,11.499,0.0,9.837,0.0,0.0,58.322,0.0,0.0,0.0,0.0
758,10.023,4.895,0.0,4.414,12.611,12.133,12.133,6.924,5.286,0.0,13.325,82.347,8.418,0.0,4.414,5.286,11.819,7.048,34.736,0.0,0.0,10.023,66.81,0.0,0.0,0.0,0.0,10.023,0.0,0.0,12.832,4.907,17.696,19.056,7.048,10.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.414,22.588,-3.752,0.0,19.88,0.0,0.0,10.023,11.831,5.563,34.447,0.0,0.0,0.0,0.0
759,10.023,6.042,0.0,4.895,31.247,6.421,12.133,19.056,4.722,0.0,8.418,103.291,8.418,0.0,4.722,0.0,49.965,0.0,29.829,0.0,0.0,10.023,46.17,0.0,0.0,0.0,10.023,0.0,0.0,13.14,0.0,0.0,36.959,31.898,6.042,4.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.201,18.709,-3.327,4.722,14.46,0.0,0.0,10.023,6.924,37.668,29.161,0.0,0.0,0.0,0.0
760,10.023,15.866,0.0,5.687,0.0,36.398,0.0,0.0,14.919,17.335,8.418,108.85,8.418,0.0,10.197,0.0,4.895,10.456,41.551,0.0,0.0,33.129,97.97,5.734,4.722,10.971,0.0,10.023,0.0,8.418,0.0,10.197,11.601,36.398,5.687,4.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,24.446,1.859,10.456,18.615,0.0,11.601,10.023,0.0,0.0,41.294,5.153,0.0,0.0,11.505
761,0.0,5.415,0.0,5.75,6.421,5.563,12.133,12.133,20.771,5.107,0.0,74.05,5.107,0.0,0.0,0.0,32.607,0.0,29.829,0.0,5.75,0.0,20.23,5.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.904,29.532,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.083,0.0,0.0,5.107,5.75,0.0,5.415,0.0,32.755,24.265,0.0,0.0,0.0,0.0
762,11.384,64.693,0.0,32.104,19.262,0.0,0.0,0.0,20.771,5.107,19.178,172.55,24.285,0.0,0.0,46.337,78.559,0.0,0.0,0.0,0.0,23.319,88.51,5.107,19.178,0.0,0.0,0.0,5.969,0.0,0.0,0.0,20.771,60.688,43.437,0.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.667,0.0,0.0,28.426,0.0,0.0,19.178,46.337,78.559,0.0,0.0,0.0,0.0,0.0
763,28.815,22.254,0.0,0.0,6.066,12.133,12.133,0.0,0.0,0.0,24.909,106.918,24.909,0.0,0.0,0.0,0.0,0.0,52.586,0.0,17.249,11.566,94.83,15.32,9.589,23.066,0.0,0.0,0.0,0.0,0.0,0.0,24.265,0.0,17.193,11.127,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,26.886,17.249,0.0,0.0,0.0,31.843,30.332,0.0,0.0,0.0,0.0
764,0.0,5.783,0.0,0.0,27.463,5.563,0.0,42.465,18.199,0.0,4.795,104.691,4.795,0.0,0.0,0.0,0.0,0.0,71.791,0.0,11.127,16.556,17.07,0.0,4.795,5.783,0.0,0.0,0.0,0.0,0.0,0.0,60.664,16.513,16.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.667,0.0,0.0,5.783,0.0,0.0,0.0,0.0,15.921,60.664,0.0,21.899,0.0,0.0
765,11.753,33.724,0.0,5.563,0.0,18.199,18.199,0.0,0.0,10.84,14.384,113.196,19.49,0.0,0.0,0.0,0.0,5.734,64.215,0.0,0.0,23.223,97.46,10.84,9.589,11.566,0.0,0.0,5.969,4.795,0.0,0.0,24.265,12.133,16.69,16.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,5.734,22.642,0.0,0.0,0.0,0.0,42.201,36.398,0.0,0.0,0.0,5.687
766,0.0,11.566,0.0,27.941,5.563,0.0,36.398,6.924,0.0,5.734,9.589,104.24,9.589,0.0,0.0,0.0,6.924,5.734,64.215,0.0,0.0,17.254,60.16,5.734,9.589,11.566,0.0,0.0,0.0,0.0,0.0,0.0,30.332,18.554,22.378,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.333,0.0,5.734,11.566,0.0,0.0,0.0,6.924,37.406,36.398,0.0,0.0,0.0,5.687
